txn_id,account_id,amount,merchant,category,timestamp,channel,location,is_flagged,risk_score,flag_reason
TXN-001261,ACCT-00065,38.64,Target,Retail,2026-03-04T10:33:00,web,Miami,False,0.116,
TXN-001262,ACCT-00133,159.56,Uber,Transportation,2026-03-05T07:48:00,mobile,Boston,False,0.266,
TXN-001263,ACCT-00068,172.33,Amazon,Online Retail,2026-03-04T19:25:00,branch,Houston,False,0.036,
TXN-001264,ACCT-00053,462.47,Target,Retail,2026-03-05T00:50:00,mobile,Houston,False,0.427,
TXN-001265,ACCT-00157,176.19,Amazon,Online Retail,2026-03-05T04:25:00,mobile,Denver,False,0.419,
TXN-001266,ACCT-00142,138.9,Best Buy,Electronics,2026-03-04T09:12:00,mobile,Los Angeles,False,0.109,
TXN-001267,ACCT-00090,391.86,Starbucks,Food & Drink,2026-03-04T09:53:00,web,New York,True,0.354,geo_anomaly
TXN-001268,ACCT-00137,342.56,Home Depot,Home Improvement,2026-03-05T00:27:00,mobile,Boston,False,0.347,
TXN-001269,ACCT-00179,277.02,Home Depot,Home Improvement,2026-03-04T12:01:00,mobile,Atlanta,False,0.442,
TXN-001270,ACCT-00095,221.08,Target,Retail,2026-03-04T15:55:00,mobile,Houston,False,0.014,
TXN-001271,ACCT-00106,286.18,Uber,Transportation,2026-03-04T09:56:00,mobile,Houston,False,0.066,
TXN-001272,ACCT-00047,178.09,Target,Retail,2026-03-04T12:25:00,web,Miami,False,0.221,
TXN-001273,ACCT-00032,128.85,Walmart,Retail,2026-03-04T20:11:00,web,Atlanta,False,0.388,
TXN-001274,ACCT-00114,391.2,Target,Retail,2026-03-05T01:58:00,branch,Houston,False,0.15,
TXN-001275,ACCT-00139,176.58,Amazon,Online Retail,2026-03-05T00:35:00,atm,Dallas,False,0.1,
TXN-001276,ACCT-00036,119.12,Uber,Transportation,2026-03-04T20:42:00,web,Los Angeles,False,0.357,
TXN-001277,ACCT-00010,326.7,CVS Pharmacy,Pharmacy,2026-03-04T08:43:00,atm,Los Angeles,False,0.025,
TXN-001278,ACCT-00072,414.45,Starbucks,Food & Drink,2026-03-04T17:31:00,mobile,New York,False,0.179,
TXN-001279,ACCT-00005,224.79,Home Depot,Home Improvement,2026-03-04T20:56:00,web,Houston,False,0.2,
TXN-001280,ACCT-00014,273.07,Amazon,Online Retail,2026-03-05T04:46:00,branch,New York,False,0.158,
TXN-001281,ACCT-00068,112.19,Netflix,Digital Services,2026-03-05T05:12:00,mobile,Seattle,False,0.198,
TXN-001282,ACCT-00187,404.66,Amazon,Online Retail,2026-03-05T02:15:00,atm,Miami,False,0.262,
TXN-001283,ACCT-00146,85.46,Starbucks,Food & Drink,2026-03-04T16:07:00,atm,Atlanta,False,0.017,
TXN-001284,ACCT-00175,499.41,Walmart,Retail,2026-03-05T03:29:00,branch,Seattle,False,0.281,
TXN-001285,ACCT-00093,392.3,Starbucks,Food & Drink,2026-03-04T18:28:00,mobile,Los Angeles,False,0.151,
TXN-001286,ACCT-00068,234.05,CVS Pharmacy,Pharmacy,2026-03-04T23:55:00,atm,New York,True,0.168,new_merchant
TXN-001287,ACCT-00143,291.89,Amazon,Online Retail,2026-03-05T04:49:00,mobile,Miami,False,0.429,
TXN-001288,ACCT-00113,133.47,Starbucks,Food & Drink,2026-03-04T15:45:00,atm,Chicago,False,0.075,
TXN-001289,ACCT-00159,61.65,Shell Gas,Gas Station,2026-03-05T07:21:00,mobile,Chicago,False,0.204,
TXN-001290,ACCT-00082,4919.02,ATM Withdrawal - Foreign,ATM,2026-03-04T08:33:00,branch,Miami,True,0.897,cross_channel
TXN-001291,ACCT-00091,302.29,Amazon,Online Retail,2026-03-04T10:38:00,branch,Los Angeles,False,0.06,
TXN-001292,ACCT-00020,287.33,Target,Retail,2026-03-05T05:54:00,atm,Los Angeles,False,0.135,
TXN-001293,ACCT-00007,170.82,Target,Retail,2026-03-05T00:03:00,atm,Seattle,False,0.139,
TXN-001294,ACCT-00008,148.98,Amazon,Online Retail,2026-03-04T08:52:00,web,Dallas,False,0.103,
TXN-001295,ACCT-00081,392.82,Uber,Transportation,2026-03-04T20:55:00,branch,Houston,False,0.024,
TXN-001296,ACCT-00186,477.81,Walmart,Retail,2026-03-05T01:11:00,web,Dallas,False,0.287,
TXN-001297,ACCT-00188,424.56,Walmart,Retail,2026-03-05T00:07:00,mobile,Dallas,False,0.239,
TXN-001298,ACCT-00082,150.07,Netflix,Digital Services,2026-03-04T16:17:00,web,Seattle,False,0.44,
TXN-001299,ACCT-00060,348.07,Walmart,Retail,2026-03-04T20:21:00,atm,Denver,False,0.257,
TXN-001300,ACCT-00020,304.58,CVS Pharmacy,Pharmacy,2026-03-04T15:50:00,atm,Denver,False,0.374,
TXN-001301,ACCT-00033,389.34,Shell Gas,Gas Station,2026-03-05T06:43:00,atm,Dallas,False,0.125,
TXN-001302,ACCT-00074,45.35,Walmart,Retail,2026-03-04T13:03:00,atm,Boston,False,0.288,
TXN-001303,ACCT-00198,438.82,Best Buy,Electronics,2026-03-04T12:07:00,mobile,Chicago,False,0.347,
TXN-001304,ACCT-00183,67.57,Walmart,Retail,2026-03-04T08:49:00,mobile,Denver,False,0.446,
TXN-001305,ACCT-00034,459.72,Uber,Transportation,2026-03-04T12:21:00,atm,Seattle,False,0.255,
TXN-001306,ACCT-00183,449.23,Target,Retail,2026-03-05T04:46:00,branch,Dallas,False,0.447,
TXN-001307,ACCT-00012,47596.11,Online Casino Royal,Gambling,2026-03-04T22:52:00,atm,Atlanta,True,0.784,device_mismatch
TXN-001308,ACCT-00180,363.24,Best Buy,Electronics,2026-03-04T08:15:00,mobile,Chicago,False,0.173,
TXN-001309,ACCT-00167,222.1,Target,Retail,2026-03-04T15:55:00,branch,Los Angeles,False,0.16,
TXN-001310,ACCT-00145,292.01,Uber,Transportation,2026-03-04T19:01:00,atm,Miami,False,0.343,
TXN-001311,ACCT-00037,22665.81,ATM Withdrawal - Foreign,ATM,2026-03-05T05:00:00,branch,Dallas,True,0.791,amount_threshold
TXN-001312,ACCT-00073,140.56,Starbucks,Food & Drink,2026-03-04T13:46:00,atm,Houston,False,0.414,
TXN-001313,ACCT-00156,334.88,Shell Gas,Gas Station,2026-03-04T15:03:00,web,Los Angeles,False,0.234,
TXN-001314,ACCT-00044,48073.12,Wire Transfer - Cayman Islands,Wire Transfer,2026-03-05T00:40:00,web,New York,True,0.941,velocity_spike
TXN-001315,ACCT-00095,216.12,Netflix,Digital Services,2026-03-04T12:18:00,atm,Boston,False,0.14,
TXN-001316,ACCT-00029,224.98,Walmart,Retail,2026-03-04T16:58:00,atm,Atlanta,False,0.07,
TXN-001317,ACCT-00072,484.38,Walmart,Retail,2026-03-04T10:32:00,mobile,Houston,False,0.233,
TXN-001318,ACCT-00071,337.68,Uber,Transportation,2026-03-04T09:18:00,mobile,Seattle,False,0.42,
TXN-001319,ACCT-00134,332.26,Uber,Transportation,2026-03-04T16:23:00,mobile,New York,False,0.176,
TXN-001320,ACCT-00057,237.71,Starbucks,Food & Drink,2026-03-05T00:57:00,atm,Chicago,False,0.097,
TXN-001321,ACCT-00023,6.58,Shell Gas,Gas Station,2026-03-05T03:02:00,mobile,Atlanta,False,0.322,
TXN-001322,ACCT-00010,308.62,Starbucks,Food & Drink,2026-03-05T00:31:00,web,Seattle,False,0.43,
TXN-001323,ACCT-00077,335.65,Starbucks,Food & Drink,2026-03-05T04:24:00,atm,Denver,False,0.222,
TXN-001324,ACCT-00025,212.7,Starbucks,Food & Drink,2026-03-04T16:26:00,atm,Seattle,False,0.061,
TXN-001325,ACCT-00119,177.05,Walmart,Retail,2026-03-05T00:30:00,atm,Chicago,False,0.39,
TXN-001326,ACCT-00154,19.34,Shell Gas,Gas Station,2026-03-04T15:20:00,branch,Boston,False,0.354,
TXN-001327,ACCT-00016,134.49,Target,Retail,2026-03-04T21:21:00,branch,Denver,False,0.197,
TXN-001328,ACCT-00067,245.33,Starbucks,Food & Drink,2026-03-05T05:43:00,web,Seattle,False,0.146,
TXN-001329,ACCT-00105,270.33,Best Buy,Electronics,2026-03-05T04:50:00,mobile,Dallas,False,0.276,
TXN-001330,ACCT-00006,402.19,Amazon,Online Retail,2026-03-04T20:02:00,mobile,Seattle,False,0.253,
TXN-001331,ACCT-00168,19380.69,ATM Withdrawal - Foreign,ATM,2026-03-05T02:17:00,web,Chicago,True,0.815,new_merchant
TXN-001332,ACCT-00059,455.77,Best Buy,Electronics,2026-03-04T15:21:00,branch,Denver,False,0.119,
TXN-001333,ACCT-00004,38245.85,Wire Transfer - Cayman Islands,Wire Transfer,2026-03-04T21:34:00,mobile,Boston,True,0.929,velocity_spike
TXN-001334,ACCT-00041,118.85,Amazon,Online Retail,2026-03-04T17:17:00,web,New York,False,0.368,
TXN-001335,ACCT-00097,410.06,Best Buy,Electronics,2026-03-04T10:36:00,branch,Los Angeles,False,0.328,
TXN-001336,ACCT-00196,12.3,Amazon,Online Retail,2026-03-05T04:04:00,web,Los Angeles,False,0.095,
TXN-001337,ACCT-00156,215.45,Target,Retail,2026-03-04T17:21:00,mobile,Miami,False,0.054,
TXN-001338,ACCT-00168,149.16,Home Depot,Home Improvement,2026-03-04T21:52:00,mobile,Houston,False,0.223,
TXN-001339,ACCT-00180,194.29,Shell Gas,Gas Station,2026-03-04T20:43:00,atm,Denver,False,0.324,
TXN-001340,ACCT-00116,201.69,Amazon,Online Retail,2026-03-04T20:37:00,web,Atlanta,False,0.058,
TXN-001341,ACCT-00080,52.22,Walmart,Retail,2026-03-05T00:43:00,web,Houston,False,0.047,
TXN-001342,ACCT-00104,264.09,CVS Pharmacy,Pharmacy,2026-03-05T00:50:00,web,New York,False,0.147,
TXN-001343,ACCT-00087,164.11,Amazon,Online Retail,2026-03-04T17:09:00,atm,New York,False,0.342,
TXN-001344,ACCT-00126,479.94,Target,Retail,2026-03-04T23:44:00,web,Seattle,False,0.236,
TXN-001345,ACCT-00190,461.01,Walmart,Retail,2026-03-04T20:49:00,atm,Los Angeles,False,0.016,
TXN-001346,ACCT-00134,102.7,Best Buy,Electronics,2026-03-04T22:28:00,mobile,New York,False,0.286,
TXN-001347,ACCT-00135,211.98,Uber,Transportation,2026-03-04T12:00:00,mobile,Miami,False,0.139,
TXN-001348,ACCT-00174,309.47,Target,Retail,2026-03-05T06:11:00,branch,Dallas,False,0.138,
TXN-001349,ACCT-00176,476.24,Netflix,Digital Services,2026-03-05T04:38:00,branch,Boston,False,0.214,
TXN-001350,ACCT-00085,86.3,Best Buy,Electronics,2026-03-04T18:50:00,atm,New York,False,0.076,
TXN-001351,ACCT-00018,159.36,Amazon,Online Retail,2026-03-05T07:41:00,web,Houston,False,0.212,
TXN-001352,ACCT-00025,30533.81,High-End Electronics Ltd,Electronics,2026-03-05T05:43:00,mobile,Seattle,True,0.862,geo_anomaly
TXN-001353,ACCT-00089,140.92,Shell Gas,Gas Station,2026-03-04T18:26:00,atm,Dallas,False,0.347,
TXN-001354,ACCT-00066,43.35,Shell Gas,Gas Station,2026-03-04T15:23:00,web,Los Angeles,False,0.126,
TXN-001355,ACCT-00027,295.72,Uber,Transportation,2026-03-05T03:38:00,atm,Seattle,False,0.271,
TXN-001356,ACCT-00071,335.91,Netflix,Digital Services,2026-03-04T13:44:00,atm,Houston,True,0.112,geo_anomaly
TXN-001357,ACCT-00024,77.51,Netflix,Digital Services,2026-03-04T08:00:00,web,Atlanta,False,0.404,
TXN-001358,ACCT-00014,215.58,CVS Pharmacy,Pharmacy,2026-03-04T18:19:00,atm,Seattle,False,0.062,
TXN-001359,ACCT-00144,354.59,Home Depot,Home Improvement,2026-03-05T01:49:00,branch,Miami,False,0.044,
TXN-001360,ACCT-00155,473.02,Best Buy,Electronics,2026-03-04T22:55:00,branch,Chicago,False,0.226,
TXN-001361,ACCT-00065,450.38,Uber,Transportation,2026-03-04T08:51:00,branch,Chicago,False,0.386,
TXN-001362,ACCT-00198,110.82,Home Depot,Home Improvement,2026-03-04T20:46:00,web,Denver,False,0.339,
TXN-001363,ACCT-00003,265.37,Target,Retail,2026-03-04T18:35:00,mobile,Dallas,False,0.411,
TXN-001364,ACCT-00065,305.35,Amazon,Online Retail,2026-03-05T05:54:00,mobile,Miami,False,0.029,
TXN-001365,ACCT-00179,314.51,Starbucks,Food & Drink,2026-03-05T04:44:00,mobile,Atlanta,False,0.226,
TXN-001366,ACCT-00122,404.68,Uber,Transportation,2026-03-04T08:59:00,mobile,Seattle,False,0.324,
TXN-001367,ACCT-00181,46.0,Best Buy,Electronics,2026-03-04T23:08:00,mobile,New York,False,0.037,
TXN-001368,ACCT-00025,491.78,Starbucks,Food & Drink,2026-03-04T08:34:00,web,Dallas,False,0.306,
TXN-001369,ACCT-00082,453.33,Best Buy,Electronics,2026-03-04T08:29:00,branch,Boston,False,0.187,
TXN-001370,ACCT-00171,100.51,Walmart,Retail,2026-03-04T10:51:00,web,Miami,False,0.03,
TXN-001371,ACCT-00156,207.58,Uber,Transportation,2026-03-04T17:20:00,mobile,Miami,False,0.062,
TXN-001372,ACCT-00120,285.26,Walmart,Retail,2026-03-04T11:58:00,atm,Los Angeles,False,0.09,
TXN-001373,ACCT-00023,315.18,Netflix,Digital Services,2026-03-04T08:21:00,mobile,Chicago,False,0.175,
TXN-001374,ACCT-00021,157.35,Shell Gas,Gas Station,2026-03-04T18:35:00,web,Chicago,False,0.321,
TXN-001375,ACCT-00046,161.19,Netflix,Digital Services,2026-03-04T17:18:00,web,Houston,False,0.088,
TXN-001376,ACCT-00076,135.95,CVS Pharmacy,Pharmacy,2026-03-05T03:45:00,atm,Seattle,False,0.35,
TXN-001377,ACCT-00134,23.18,Best Buy,Electronics,2026-03-05T02:21:00,atm,Chicago,False,0.447,
TXN-001378,ACCT-00112,107.69,Starbucks,Food & Drink,2026-03-05T01:31:00,branch,Los Angeles,False,0.124,
TXN-001379,ACCT-00120,260.93,Walmart,Retail,2026-03-04T12:46:00,web,Atlanta,False,0.152,
TXN-001380,ACCT-00145,451.13,Netflix,Digital Services,2026-03-05T05:29:00,branch,Los Angeles,False,0.406,
TXN-001381,ACCT-00041,171.65,Target,Retail,2026-03-04T20:13:00,mobile,Chicago,False,0.215,
TXN-001382,ACCT-00048,405.56,CVS Pharmacy,Pharmacy,2026-03-05T03:39:00,atm,Dallas,False,0.332,
TXN-001383,ACCT-00122,363.07,Starbucks,Food & Drink,2026-03-05T07:09:00,branch,Atlanta,False,0.028,
TXN-001384,ACCT-00060,58.39,Uber,Transportation,2026-03-05T03:42:00,atm,Miami,False,0.023,
TXN-001385,ACCT-00132,443.86,Starbucks,Food & Drink,2026-03-04T12:45:00,web,Dallas,False,0.157,
TXN-001386,ACCT-00014,397.47,Starbucks,Food & Drink,2026-03-04T23:39:00,web,Seattle,False,0.213,
TXN-001387,ACCT-00169,154.13,Best Buy,Electronics,2026-03-04T16:03:00,mobile,Chicago,False,0.202,
TXN-001388,ACCT-00186,423.61,Uber,Transportation,2026-03-05T00:17:00,branch,New York,False,0.054,
TXN-001389,ACCT-00141,456.85,Shell Gas,Gas Station,2026-03-04T16:17:00,atm,Atlanta,False,0.052,
TXN-001390,ACCT-00033,202.94,Best Buy,Electronics,2026-03-05T07:01:00,branch,Miami,False,0.197,
TXN-001391,ACCT-00101,246.71,Target,Retail,2026-03-05T04:46:00,mobile,Houston,False,0.113,
TXN-001392,ACCT-00093,307.23,Amazon,Online Retail,2026-03-05T06:02:00,atm,Los Angeles,False,0.23,
TXN-001393,ACCT-00012,50.96,Home Depot,Home Improvement,2026-03-04T22:31:00,atm,Chicago,False,0.147,
TXN-001394,ACCT-00173,134.2,Amazon,Online Retail,2026-03-04T13:34:00,atm,Chicago,False,0.238,
TXN-001395,ACCT-00028,176.41,Walmart,Retail,2026-03-04T08:25:00,mobile,Denver,False,0.067,
TXN-001396,ACCT-00130,10.74,CVS Pharmacy,Pharmacy,2026-03-04T09:51:00,atm,Denver,False,0.124,
TXN-001397,ACCT-00163,26098.96,High-End Electronics Ltd,Electronics,2026-03-05T02:15:00,atm,Seattle,True,0.982,velocity_spike
TXN-001398,ACCT-00046,381.01,Uber,Transportation,2026-03-04T08:14:00,mobile,Chicago,False,0.421,
TXN-001399,ACCT-00152,407.35,Uber,Transportation,2026-03-04T09:39:00,atm,Denver,False,0.028,
TXN-001400,ACCT-00126,445.14,Amazon,Online Retail,2026-03-04T22:31:00,branch,Miami,False,0.14,
TXN-001401,ACCT-00007,150.15,Best Buy,Electronics,2026-03-04T23:14:00,atm,New York,False,0.29,
TXN-001402,ACCT-00153,27500.89,Wire Transfer - Cayman Islands,Wire Transfer,2026-03-04T13:58:00,atm,Houston,True,0.724,velocity_spike
TXN-001403,ACCT-00033,218.39,CVS Pharmacy,Pharmacy,2026-03-04T23:38:00,branch,Seattle,False,0.117,
TXN-001404,ACCT-00188,231.92,Netflix,Digital Services,2026-03-04T20:43:00,mobile,Seattle,True,0.278,new_merchant
TXN-001405,ACCT-00164,194.05,Walmart,Retail,2026-03-05T05:44:00,mobile,Seattle,False,0.196,
TXN-001406,ACCT-00006,362.19,Starbucks,Food & Drink,2026-03-04T11:58:00,mobile,Denver,False,0.261,
TXN-001407,ACCT-00078,427.85,Uber,Transportation,2026-03-04T20:46:00,web,New York,False,0.105,
TXN-001408,ACCT-00112,142.04,Best Buy,Electronics,2026-03-04T21:36:00,mobile,Dallas,False,0.308,
TXN-001409,ACCT-00070,2898.51,ATM Withdrawal - Foreign,ATM,2026-03-04T17:22:00,atm,Chicago,True,0.777,mfa_change
TXN-001410,ACCT-00163,116.29,Shell Gas,Gas Station,2026-03-04T10:10:00,branch,Houston,False,0.33,
TXN-001411,ACCT-00156,213.28,Netflix,Digital Services,2026-03-04T21:16:00,branch,Boston,False,0.255,
TXN-001412,ACCT-00088,412.2,Target,Retail,2026-03-05T01:01:00,web,Atlanta,False,0.317,
TXN-001413,ACCT-00173,20.97,Home Depot,Home Improvement,2026-03-05T03:09:00,mobile,Atlanta,False,0.047,
TXN-001414,ACCT-00192,155.5,Target,Retail,2026-03-05T07:01:00,branch,Atlanta,False,0.079,
TXN-001415,ACCT-00150,284.62,Target,Retail,2026-03-04T17:41:00,atm,New York,False,0.226,
TXN-001416,ACCT-00061,70.19,Uber,Transportation,2026-03-04T21:30:00,mobile,Los Angeles,False,0.447,
TXN-001417,ACCT-00147,384.6,Best Buy,Electronics,2026-03-04T21:56:00,atm,Boston,False,0.106,
TXN-001418,ACCT-00154,316.99,Target,Retail,2026-03-05T02:16:00,branch,Boston,False,0.109,
TXN-001419,ACCT-00104,146.71,CVS Pharmacy,Pharmacy,2026-03-04T14:03:00,atm,Chicago,False,0.011,
TXN-001420,ACCT-00086,343.26,Best Buy,Electronics,2026-03-05T03:48:00,mobile,Denver,False,0.439,
TXN-001421,ACCT-00106,311.34,Amazon,Online Retail,2026-03-05T05:09:00,web,Dallas,False,0.045,
TXN-001422,ACCT-00147,165.89,Amazon,Online Retail,2026-03-05T03:25:00,web,Chicago,False,0.311,
TXN-001423,ACCT-00095,28498.75,Luxury Watches Inc,Luxury Goods,2026-03-04T23:37:00,web,Chicago,True,0.807,cross_channel
TXN-001424,ACCT-00062,164.75,Shell Gas,Gas Station,2026-03-04T09:03:00,branch,Los Angeles,False,0.213,
TXN-001425,ACCT-00063,494.91,CVS Pharmacy,Pharmacy,2026-03-05T01:04:00,web,Atlanta,False,0.364,
TXN-001426,ACCT-00085,126.21,Best Buy,Electronics,2026-03-04T09:06:00,mobile,New York,False,0.189,
TXN-001427,ACCT-00134,39.83,Home Depot,Home Improvement,2026-03-05T02:20:00,atm,Miami,False,0.352,
TXN-001428,ACCT-00166,222.07,Amazon,Online Retail,2026-03-04T21:35:00,mobile,Miami,False,0.329,
TXN-001429,ACCT-00011,316.49,Uber,Transportation,2026-03-04T12:14:00,atm,Denver,False,0.383,
TXN-001430,ACCT-00195,362.39,Walmart,Retail,2026-03-05T06:24:00,branch,Denver,False,0.412,
TXN-001431,ACCT-00124,168.36,Walmart,Retail,2026-03-05T00:46:00,mobile,Atlanta,False,0.343,
TXN-001432,ACCT-00088,168.68,CVS Pharmacy,Pharmacy,2026-03-05T03:23:00,atm,Miami,False,0.026,
TXN-001433,ACCT-00036,17.84,Starbucks,Food & Drink,2026-03-04T20:22:00,branch,Dallas,False,0.145,
TXN-001434,ACCT-00184,240.27,Starbucks,Food & Drink,2026-03-04T13:16:00,atm,Miami,False,0.316,
TXN-001435,ACCT-00038,132.37,Home Depot,Home Improvement,2026-03-04T15:13:00,web,New York,False,0.075,
TXN-001436,ACCT-00004,374.0,Uber,Transportation,2026-03-05T05:06:00,atm,Atlanta,False,0.438,
TXN-001437,ACCT-00165,160.58,Uber,Transportation,2026-03-05T00:33:00,branch,Denver,False,0.393,
TXN-001438,ACCT-00124,12.05,Home Depot,Home Improvement,2026-03-04T15:40:00,mobile,Seattle,False,0.109,
TXN-001439,ACCT-00072,326.75,Walmart,Retail,2026-03-04T23:40:00,branch,Atlanta,False,0.291,
TXN-001440,ACCT-00004,449.58,Uber,Transportation,2026-03-05T06:40:00,web,Seattle,True,0.286,amount_threshold
TXN-001441,ACCT-00130,48580.99,Wire Transfer - Nigeria,Wire Transfer,2026-03-05T03:20:00,mobile,Atlanta,True,0.852,geo_anomaly
TXN-001442,ACCT-00066,346.4,Best Buy,Electronics,2026-03-05T07:32:00,web,Houston,False,0.088,
TXN-001443,ACCT-00156,50.22,Starbucks,Food & Drink,2026-03-04T12:31:00,web,Los Angeles,False,0.037,
TXN-001444,ACCT-00059,241.25,Netflix,Digital Services,2026-03-04T09:44:00,mobile,Boston,False,0.289,
TXN-001445,ACCT-00051,46.28,CVS Pharmacy,Pharmacy,2026-03-05T02:30:00,web,Los Angeles,False,0.273,
TXN-001446,ACCT-00077,217.73,Netflix,Digital Services,2026-03-05T05:56:00,mobile,Atlanta,False,0.365,
TXN-001447,ACCT-00158,129.62,Amazon,Online Retail,2026-03-04T17:14:00,atm,Dallas,False,0.088,
TXN-001448,ACCT-00130,475.96,Starbucks,Food & Drink,2026-03-05T02:09:00,branch,Miami,False,0.131,
TXN-001449,ACCT-00144,60.18,CVS Pharmacy,Pharmacy,2026-03-04T08:13:00,web,Atlanta,False,0.439,
TXN-001450,ACCT-00121,37.45,Best Buy,Electronics,2026-03-04T11:13:00,atm,Miami,False,0.205,
TXN-001451,ACCT-00164,100.83,Best Buy,Electronics,2026-03-04T15:16:00,mobile,Houston,False,0.144,
TXN-001452,ACCT-00197,343.95,Walmart,Retail,2026-03-05T06:56:00,web,Dallas,False,0.079,
TXN-001453,ACCT-00197,426.92,Best Buy,Electronics,2026-03-05T01:37:00,web,Seattle,False,0.298,
TXN-001454,ACCT-00107,118.22,Starbucks,Food & Drink,2026-03-04T18:21:00,branch,Atlanta,False,0.145,
TXN-001455,ACCT-00187,227.61,Target,Retail,2026-03-04T21:25:00,atm,Dallas,False,0.012,
TXN-001456,ACCT-00104,18973.37,Luxury Watches Inc,Luxury Goods,2026-03-04T17:21:00,web,Atlanta,True,0.706,new_merchant
TXN-001457,ACCT-00052,150.92,Starbucks,Food & Drink,2026-03-04T18:59:00,branch,New York,False,0.178,
TXN-001458,ACCT-00143,399.75,Shell Gas,Gas Station,2026-03-04T11:38:00,atm,Miami,False,0.081,
TXN-001459,ACCT-00186,237.59,Netflix,Digital Services,2026-03-05T07:28:00,mobile,Denver,False,0.321,
TXN-001460,ACCT-00064,295.13,Netflix,Digital Services,2026-03-04T09:54:00,mobile,Los Angeles,False,0.131,
TXN-001461,ACCT-00095,59.96,Starbucks,Food & Drink,2026-03-04T19:04:00,web,Los Angeles,False,0.332,
TXN-001462,ACCT-00039,152.93,Netflix,Digital Services,2026-03-04T11:00:00,web,Boston,False,0.154,
TXN-001463,ACCT-00140,280.55,Starbucks,Food & Drink,2026-03-04T12:47:00,branch,New York,False,0.04,
TXN-001464,ACCT-00180,478.81,Target,Retail,2026-03-04T15:19:00,branch,Atlanta,False,0.216,
TXN-001465,ACCT-00118,340.45,Shell Gas,Gas Station,2026-03-05T04:36:00,branch,Miami,False,0.02,
TXN-001466,ACCT-00031,201.17,Home Depot,Home Improvement,2026-03-05T02:02:00,atm,New York,False,0.445,
TXN-001467,ACCT-00096,49791.41,Luxury Watches Inc,Luxury Goods,2026-03-05T00:47:00,branch,Boston,True,0.782,amount_threshold
TXN-001468,ACCT-00163,29134.73,Wire Transfer - Nigeria,Wire Transfer,2026-03-04T13:24:00,mobile,Boston,True,0.932,cross_channel
TXN-001469,ACCT-00023,306.97,CVS Pharmacy,Pharmacy,2026-03-05T07:20:00,web,Los Angeles,False,0.132,
TXN-001470,ACCT-00116,326.97,Best Buy,Electronics,2026-03-05T06:06:00,mobile,Chicago,False,0.21,
TXN-001471,ACCT-00200,445.25,Home Depot,Home Improvement,2026-03-04T18:01:00,atm,Dallas,True,0.374,velocity_spike
TXN-001472,ACCT-00003,79.49,Home Depot,Home Improvement,2026-03-05T07:01:00,web,Dallas,False,0.244,
TXN-001473,ACCT-00168,463.05,Netflix,Digital Services,2026-03-04T13:03:00,web,Houston,False,0.09,
TXN-001474,ACCT-00007,390.83,Amazon,Online Retail,2026-03-04T19:10:00,branch,Los Angeles,False,0.419,
TXN-001475,ACCT-00169,85.83,Starbucks,Food & Drink,2026-03-04T15:24:00,branch,Houston,False,0.022,
TXN-001476,ACCT-00113,17.58,Home Depot,Home Improvement,2026-03-04T09:40:00,web,Denver,False,0.186,
